,Intent_prob
110,0.7392496161212453
111,0.6932458793413081
112,0.6656590738665372
113,0.6245760403854279
114,0.41821614765644033
115,0.19589576472668863
116,0.4520680510292899
117,0.6021532383877436
118,0.7288340584061617
119,0.6643187310220803
120,0.6736255364580176
121,0.7017585302036375
122,0.6686275727015959
123,0.6932363452245944
124,0.7283793063298889
125,0.6528334408713842
126,0.5337896929017192
127,0.6568638198320298
128,0.6586552410561264
129,0.6705659059506524
130,0.6803635173012293
131,0.6865856896995959
132,0.6852419774825499
133,0.6915672456798787
134,0.6905174316138554
135,0.558778152099246
136,0.6771267994931168
137,0.6612507872155439
138,0.7306765487032045
139,0.6827725677853062
140,0.6540194704883528
141,0.7202006141132509
142,0.6603786533218754
143,0.7071376694240588
144,0.7232199994429572
145,0.7226300480625991
146,0.715596424701858
147,0.7486207101333497
148,0.6606142525100641
149,0.6114824002565302
150,0.7510730656462022
151,0.35031384734816196
152,0.39095167964095573
153,0.7401439020810517
154,0.3782529970650869
155,0.007207058263309949
156,0.34258891972874217
157,0.35936234836552405
158,0.31886000918923485
159,0.29952204189745313
160,0.20240627857726476
161,0.1548570227067118
162,0.16791454846358267
163,0.20734446346063787
164,0.18077786480954836
165,0.17976539542973807
166,0.2059693841400669
167,0.20488022380456516
168,0.2320613818236303
169,0.33311589592913393
170,0.36245852926925515
171,0.278682702478713
172,0.34427966324542636
173,0.21169011601156398
174,0.3715199839319593
175,0.2180168883092351
176,0.31326238461633615
177,0.3045720181011027
178,0.16756812631592632
179,0.3500816408837681
180,0.3038674414961751
181,0.14658229483537594
182,0.2935554596104947
183,0.3149141656945091
184,0.3035474082157318
185,0.32558453484163524
186,0.2982657253634084
187,0.29412892518890477
188,0.36522631595223204
189,0.3792186856176432
190,0.3719525573703343
191,0.38563468219357755
192,0.39028607738999144
193,0.3858633620463511
194,0.16605201404658892
195,0.23547450407049808
196,0.24557012800528094
197,0.16567584948707526
198,0.23178715209404616
199,0.23356664383228493
200,0.2168799117274518
201,0.22911239988095386
202,0.2069508237924205
203,0.2014822005897463
204,0.17571989921958744
205,0.13792442542330863
206,0.11057180875591863
207,0.0828216052545898
208,0.0682546402113319
209,0.04275768658606102
210,0.010002782696210081
211,0.0034197108014401073
212,0.013706698227763643
213,0.019902191083301966
214,0.003129014612516581
215,0.011998658260334548
216,0.03549837090710559
217,0.013841783516884556
218,0.05135089480231029
219,0.048868873398726156
220,0.04924881178027818
221,0.048486167022879605
222,0.17790066428158366
223,0.2701116731886092
224,0.12381472008658634
225,0.09051351243792173
226,0.06898609386184015
227,0.01689793316842735
228,0.030526717506486577
229,0.22619834916788104
230,0.5863057183889196
231,0.12006937791711383
232,0.277540745470613
233,0.3800658810768451
234,0.715724658756171
235,0.6896146411772909
236,0.7329755051928942
237,0.7086393751740725
238,0.7551458182218386
239,0.7310116892924917
240,0.6653944593820346
241,0.6151222259936974
242,0.5275343363573826
243,0.19176937380808645
244,0.2703870052110735
245,0.283174476538246
246,0.20611064291706188
247,0.6084483495685218
248,0.7277116848796654
249,0.6480516843951367
250,0.6897963487165996
251,0.39401580020547805
252,0.4498497862788345
253,0.45995512545574013
254,0.35368487040852037
255,0.19370325317679699
256,0.4012972005074755
257,0.0642117482657665
258,0.05908918698091553
259,0.37482917724310305
260,0.3582062600940779
261,0.10407139250621936
262,0.2451895739074771
263,0.2388924745155852
264,0.2193051165382116
265,0.14220784000263653
