people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,479.253,147.359,0.89733,480.719,264.875,0.735266,382.383,263.37,0.653321,350.041,419.057,0.433955,329.487,536.548,0.165446,579.128,266.334,0.632211,604.112,419.071,0.454242,633.492,536.564,0.211247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.041,135.601,0.930546,498.351,135.623,0.937646,439.579,157.633,0.914558,520.373,159.188,0.86329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1,477.838,147.426,0.879556,480.754,264.891,0.729095,383.783,263.418,0.649061,348.561,427.867,0.429349,330.923,536.556,0.171157,579.115,266.316,0.635254,604.125,421.977,0.397098,632,536.566,0.18304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.654,135.579,0.9227,498.363,135.579,0.942897,439.596,156.196,0.891282,521.828,159.137,0.879957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
-1,477.849,147.393,0.889173,482.192,264.879,0.735214,383.797,263.403,0.647123,350.025,427.869,0.402606,330.939,536.556,0.202784,579.14,266.304,0.650162,604.084,417.588,0.417391,632.025,536.563,0.231183,486.566,536.563,0.0601707,0,0,0,0,0,0,0,0,0,548.279,536.556,0.0822297,0,0,0,0,0,0,463.028,135.57,0.941135,498.357,135.561,0.93577,439.636,157.698,0.930332,521.823,159.162,0.888355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
-1,477.827,147.348,0.912435,482.22,264.858,0.749246,382.385,263.393,0.658258,348.57,429.334,0.401877,332.425,536.559,0.16755,579.142,266.315,0.642819,605.528,426.374,0.43105,632.005,536.565,0.200818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.055,135.559,0.954495,498.306,135.558,0.933025,439.602,157.602,0.920246,521.811,159.115,0.890161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
-1,477.798,145.955,0.93151,482.204,264.854,0.739597,383.784,263.401,0.660758,350.057,421.988,0.386794,332.38,536.544,0.211791,579.128,264.907,0.640667,605.596,429.332,0.414318,630.528,536.567,0.219671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.644,135.554,0.933999,498.304,135.546,0.930826,439.611,157.638,0.911937,521.803,159.135,0.87989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
-1,477.832,147.332,0.913604,480.71,264.828,0.730659,382.369,263.371,0.663167,350.013,424.935,0.416837,332.396,536.547,0.151119,577.672,264.826,0.636282,604.121,419.059,0.406522,631.994,536.561,0.22208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.029,134.214,0.947549,498.32,134.209,0.935588,439.616,157.65,0.922356,521.814,159.102,0.889664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
-1,477.841,147.292,0.915452,482.182,264.845,0.737849,382.366,263.378,0.661642,350.023,423.447,0.433746,333.84,536.548,0.195646,579.129,264.901,0.635845,604.138,417.573,0.406026,630.547,536.563,0.259125,482.184,536.563,0.0542352,405.844,536.555,0.0537321,0,0,0,0,0,0,552.698,536.554,0.0534999,0,0,0,0,0,0,461.659,134.199,0.941847,498.333,134.202,0.939898,439.615,157.585,0.909431,520.406,159.139,0.873064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
-1,477.816,145.945,0.915479,482.226,263.411,0.744387,383.79,263.342,0.644921,352.945,420.519,0.438342,333.828,536.554,0.201954,579.148,264.864,0.627152,605.561,421.979,0.398756,629.108,536.558,0.216651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.628,134.166,0.933886,498.303,134.182,0.935077,439.576,157.594,0.900214,521.799,159.074,0.899204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
-1,477.808,145.953,0.926764,483.656,264.806,0.743526,382.38,263.355,0.647979,352.952,420.53,0.412159,333.903,536.552,0.217255,580.604,264.829,0.644757,605.542,421.991,0.350195,631.988,536.565,0.194269,477.798,536.564,0.0667459,413.183,536.553,0.0574239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.638,134.185,0.936545,498.284,134.163,0.925351,439.599,157.588,0.892978,521.819,159.064,0.896967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
-1,477.825,145.957,0.907574,482.207,264.798,0.741476,382.372,263.387,0.659106,350.062,424.917,0.424049,333.818,536.56,0.215979,580.569,264.849,0.644134,604.13,423.448,0.407035,630.584,536.568,0.199884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.657,134.162,0.944381,498.281,134.154,0.925324,439.586,157.606,0.90825,521.8,159.054,0.886516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
