people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,476.407,145.896,0.929842,476.275,264.809,0.776873,380.865,261.921,0.628508,345.588,405.874,0.542813,332.414,526.293,0.531117,571.801,266.354,0.631643,602.628,423.447,0.414012,617.29,536.555,0.167244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.166,134.124,0.904555,496.88,134.145,0.91604,438.125,156.167,0.855589,518.904,159.087,0.856172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1,476.407,145.89,0.933289,476.273,264.849,0.785213,380.843,263.332,0.637115,347.044,408.761,0.550489,333.819,536.547,0.436561,571.797,266.32,0.62816,602.625,423.456,0.451341,617.37,536.558,0.178488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.163,134.145,0.915116,496.877,134.179,0.918356,438.151,157.592,0.877032,518.891,159.121,0.85973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
-1,476.374,145.938,0.935901,474.907,264.827,0.785291,380.845,263.335,0.637293,345.594,424.93,0.379055,330.954,536.562,0.154286,571.793,266.331,0.626219,602.592,419.06,0.452204,617.324,536.556,0.23063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.17,134.121,0.903571,496.848,134.168,0.906224,439.54,156.161,0.857867,518.889,159.094,0.855367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
-1,476.355,145.938,0.941604,474.895,264.871,0.776618,380.828,263.366,0.647889,344.12,432.272,0.349126,332.401,536.565,0.116396,573.243,267.797,0.616914,602.623,421.985,0.48179,617.323,536.556,0.256967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.136,134.119,0.898883,495.432,134.167,0.905246,438.158,153.255,0.827496,518.922,159.083,0.859554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
-1,476.342,145.946,0.945025,476.288,264.834,0.782435,380.836,263.323,0.633468,345.606,426.382,0.417136,332.415,536.567,0.185443,573.252,267.778,0.623294,604.063,421.987,0.409425,617.275,536.552,0.201942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.711,134.14,0.900353,495.421,134.172,0.904275,438.163,156.144,0.858179,518.917,159.081,0.861491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
-1,476.322,147.313,0.941641,476.308,264.855,0.781245,380.843,263.329,0.639384,347.058,417.598,0.314672,332.411,536.559,0.110719,574.719,269.277,0.614955,602.607,419.042,0.43481,617.274,536.55,0.195128,474.82,536.558,0.0871807,405.826,536.559,0.0588629,0,0,0,0,0,0,536.539,536.554,0.0832557,0,0,0,0,0,0,458.712,134.156,0.895718,495.43,134.208,0.90002,438.151,156.151,0.850625,518.944,159.056,0.869026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
-1,476.333,145.956,0.945085,476.301,264.867,0.778799,380.852,263.347,0.642928,347.061,419.063,0.389872,329.491,536.559,0.15173,573.248,267.781,0.625296,604.068,426.379,0.4477,617.314,536.556,0.182538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.709,134.178,0.897,495.43,135.549,0.90143,438.159,156.136,0.854992,518.935,159.104,0.865319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
-1,476.344,145.96,0.940852,476.293,264.882,0.786228,380.852,263.369,0.650344,345.613,424.932,0.386091,332.356,536.563,0.209576,573.267,267.803,0.631129,602.617,417.583,0.44253,617.306,536.552,0.187995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.167,134.189,0.886989,495.438,135.61,0.895937,439.554,156.185,0.879447,518.905,159.09,0.859897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
-1,476.371,145.945,0.944544,476.298,264.881,0.777259,380.853,263.362,0.645077,347.074,417.588,0.382221,326.525,536.557,0.189116,573.238,267.811,0.617367,602.646,420.53,0.420883,617.346,536.561,0.158307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.705,135.56,0.89202,495.441,135.575,0.896269,438.16,157.585,0.874091,518.93,159.104,0.860662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
-1,476.368,145.898,0.943133,476.309,264.865,0.782576,380.854,263.38,0.65406,347.111,414.658,0.424109,325.075,536.558,0.222521,574.712,266.368,0.630178,602.614,421.976,0.443723,617.358,536.56,0.219663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.146,134.212,0.897287,496.829,135.549,0.90111,438.159,157.563,0.87468,520.329,159.09,0.865692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
