people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,499.778,125.376,0.887504,491.038,231.06,0.761668,405.81,220.784,0.681782,375.005,338.299,0.6855,364.713,464.602,0.700579,579.14,241.368,0.689437,602.628,376.447,0.726363,630.567,498.403,0.791417,476.387,473.387,0.422936,427.832,468.982,0.40535,0,0,0,0,0,0,527.734,476.315,0.354563,0,0,0,0,0,0,485.114,112.083,0.913048,517.434,112.174,0.879815,463.112,126.797,0.866257,536.56,134.085,0.884187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
-1,498.366,125.328,0.902791,489.589,229.664,0.777587,405.829,222.265,0.661496,374.994,344.11,0.677135,363.266,464.55,0.714096,579.105,241.304,0.696443,598.244,373.532,0.711631,629.105,493.969,0.790877,477.802,473.385,0.409284,427.844,471.924,0.397861,0,0,0,0,0,0,530.642,474.848,0.363156,0,0,0,0,0,0,482.198,112.095,0.890428,514.529,112.17,0.88908,463.03,128.272,0.845274,535.116,134.095,0.907724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
-1,498.287,123.926,0.899861,489.555,229.662,0.788564,405.835,222.286,0.676069,375.001,341.192,0.677823,364.696,463.144,0.704788,577.679,239.936,0.692153,596.769,372.094,0.710846,629.003,489.56,0.818177,477.812,471.922,0.378201,427.835,471.92,0.383748,0,0,0,0,0,0,530.683,473.401,0.346359,0,0,0,0,0,0,479.276,112.099,0.909856,511.662,112.164,0.907314,461.6,129.734,0.835741,533.656,134.139,0.932412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2
-1,496.877,123.919,0.892304,488.122,231.054,0.804919,404.389,225.183,0.672824,373.554,344.159,0.71085,364.688,464.605,0.707006,574.74,239.91,0.68771,595.342,372.055,0.737261,627.523,488.108,0.792627,474.894,473.391,0.400268,426.366,471.918,0.383001,0,0,0,0,0,0,526.259,476.336,0.326973,0,0,0,0,0,0,477.81,112.123,0.93532,511.561,112.174,0.932227,458.718,131.223,0.828635,533.572,134.137,0.91938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3
-1,495.389,123.927,0.870192,488.069,229.634,0.830871,404.372,225.164,0.675067,373.538,344.13,0.715015,364.716,464.544,0.697135,573.238,239.846,0.686743,593.863,369.056,0.748763,626.081,486.611,0.768142,477.794,471.927,0.4116,427.843,468.996,0.417411,0,0,0,0,0,0,529.198,473.404,0.35544,0,0,0,0,0,0,476.401,112.156,0.945179,510.143,113.56,0.924652,455.802,132.648,0.841229,532.091,134.205,0.890833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4
-1,492.472,123.93,0.862962,488.025,229.665,0.826154,404.359,225.214,0.679408,373.514,344.149,0.700344,364.688,464.626,0.698876,570.362,239.85,0.69342,593.86,367.63,0.73777,623.213,485.109,0.744772,476.391,473.389,0.423584,427.819,470.462,0.412408,0,0,0,0,0,0,526.283,474.848,0.353509,0,0,0,0,0,0,476.326,112.174,0.945118,510.064,113.582,0.912448,454.331,132.67,0.865328,529.207,135.559,0.882775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
-1,489.527,125.309,0.886498,486.665,229.65,0.834493,404.313,226.642,0.682879,373.526,345.639,0.730909,363.275,464.586,0.70793,570.355,238.429,0.69659,593.81,366.164,0.745572,620.234,479.259,0.744371,476.382,471.914,0.431645,427.828,470.442,0.422979,0,0,0,0,0,0,526.258,473.377,0.37252,0,0,0,0,0,0,474.864,113.583,0.930074,507.154,113.574,0.880426,454.273,134.087,0.897941,526.272,134.166,0.884045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6
-1,488.067,125.314,0.909761,486.632,229.659,0.817772,402.905,228.071,0.677185,373.502,344.172,0.725805,364.737,464.602,0.70924,570.309,238.403,0.695323,593.82,367.608,0.751938,617.39,474.862,0.821091,479.271,467.52,0.433819,429.33,466.071,0.437163,0,0,0,0,0,0,529.206,467.531,0.366983,0,0,0,0,0,0,474.779,113.564,0.911874,502.791,112.199,0.881972,452.875,134.1,0.911742,523.407,135.596,0.904119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
-1,486.644,123.937,0.920518,486.603,231.068,0.816724,402.872,228.145,0.695264,372.089,347.04,0.751659,364.702,464.597,0.73453,568.883,238.383,0.704691,592.37,363.235,0.754202,617.314,474.891,0.84021,483.661,473.386,0.412703,429.358,473.403,0.409917,0,0,0,0,0,0,533.615,471.933,0.393148,0,0,0,0,0,0,471.885,113.631,0.870899,499.901,113.601,0.907663,452.821,135.555,0.939964,523.328,135.608,0.93263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8
-1,486.58,125.358,0.897107,486.532,231.086,0.784244,402.865,229.552,0.686643,373.519,345.626,0.721712,366.159,464.644,0.734788,568.828,238.379,0.695521,592.281,358.864,0.765165,615.88,474.882,0.835555,482.189,468.977,0.439787,429.372,471.909,0.427025,0,0,0,0,0,0,532.141,467.51,0.406752,0,0,0,0,0,0,468.967,115.062,0.862141,499.827,115.051,0.903387,451.397,135.674,0.908366,521.911,135.688,0.903484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9
